1,3,200000343,201235504,1,3,200000343,201240202,1,3,200000343,200000344,2,2,200000343,201240202,2,2,200000343,200000344,2,2,39,200001051,2,2,44,200003487,3,1,200000343,201240202,3,1,6,608,3,1,39,200001051,1005002788626503,1,3724338,2,3,OLI2I,0.674384,6,1940,10105758,1
1,3,200000343,201235504,1,3,200000343,201240202,1,3,200000343,200000344,2,2,200000343,201240202,2,2,200000343,200000344,2,2,39,200001051,2,2,44,200003487,3,1,200000343,201240202,3,1,6,608,3,1,39,200001051,4000953670182,2,3724338,5,8,OLI2I,0.188435,6,1984,10105758,0
1,3,200000343,201235504,1,3,200000343,201240202,1,3,200000343,200000344,2,2,200000343,201240202,2,2,200000343,200000344,2,2,39,200001051,2,2,44,200003487,3,1,200000343,201240202,3,1,6,608,3,1,39,200001051,1005002848315314,2,3724338,17,17,cntyhot,5.349100,6,657,9777297,0
1,3,200000343,201235504,1,3,200000343,201240202,1,3,200000343,200000344,2,2,200000343,201240202,2,2,200000343,200000344,2,2,39,200001051,2,2,44,200003487,3,1,200000343,201240202,3,1,6,608,3,1,39,200001051,1005002510632976,3,3724338,6,8,OLI2I,0.183049,6,1497,10105758,0
1,3,200000343,200000344,1,3,15,154006,1,3,7,2118,2,2,200000532,200003989,2,2,13,14191205,2,2,7,2118,2,2,26,2621,3,1,7,2118,3,1,200000345,200000366,3,1,200000532,200003989,1005002849325237,2,1041383,8,10,RTI2I,0.212459,6,2516,3502358,0
1,3,200000343,200000344,1,3,15,154006,1,3,7,2118,2,2,200000532,200003989,2,2,13,14191205,2,2,7,2118,2,2,26,2621,3,1,7,2118,3,1,200000345,200000366,3,1,200000532,200003989,1005002548846803,3,1041383,8,10,RTI2I,0.223137,6,3060,3502358,0
1,3,200000343,200000344,1,3,15,154006,1,3,7,2118,2,2,200000532,200003989,2,2,13,14191205,2,2,7,2118,2,2,26,2621,3,1,7,2118,3,1,200000345,200000366,3,1,200000532,200003989,1005002281415764,3,1041383,8,11,RTI2I,0.177075,6,1165,32186231,0
1,3,200000343,200000344,1,3,15,154006,1,3,7,2118,2,2,200000532,200003989,2,2,13,14191205,2,2,7,2118,2,2,26,2621,3,1,7,2118,3,1,200000345,200000366,3,1,200000532,200003989,1005002794162837,1,1041383,4,6,RTI2I,0.220000,6,2323,1537469,0
1,3,200000343,200000344,1,3,15,154006,1,3,7,2118,2,2,200000532,200003989,2,2,13,14191205,2,2,7,2118,2,2,26,2621,3,1,7,2118,3,1,200000345,200000366,3,1,200000532,200003989,1005001287336547,3,1041383,12,13,RTI2I,0.219677,6,4524,33140275,1
1,3,200000343,200000344,1,3,15,154006,1,3,7,2118,2,2,200000532,200003989,2,2,13,14191205,2,2,7,2118,2,2,26,2621,3,1,7,2118,3,1,200000345,200000366,3,1,200000532,200003989,1005002835629246,2,1041383,11,12,RTC2I,0.433200,6,3323,33140275,0
1,3,200000343,200000344,1,3,15,154006,1,3,7,2118,2,2,200000532,200003989,2,2,13,14191205,2,2,7,2118,2,2,26,2621,3,1,7,2118,3,1,200000345,200000366,3,1,200000532,200003989,1005002413415573,2,1041383,7,9,OLS2I,0.550300,6,1339,54950774,0
1,3,200000343,200000344,1,3,15,154006,1,3,7,2118,2,2,200000532,200003989,2,2,13,14191205,2,2,7,2118,2,2,26,2621,3,1,7,2118,3,1,200000345,200000366,3,1,200000532,200003989,4000828822242,2,1041383,12,14,cntyhot,5.327900,6,307,884897,0
1,3,200000343,200000344,1,3,15,154006,1,3,7,2118,2,2,200000532,200003989,2,2,13,14191205,2,2,7,2118,2,2,26,2621,3,1,7,2118,3,1,200000345,200000366,3,1,200000532,200003989,32848178421,1,1041383,8,9,RTI2I,0.206291,6,14340,3502358,0
1,3,200000343,200000344,1,3,15,154006,1,3,7,2118,2,2,200000532,200003989,2,2,13,14191205,2,2,7,2118,2,2,26,2621,3,1,7,2118,3,1,200000345,200000366,3,1,200000532,200003989,1005003010027782,1,1041383,1,1,RTI2I,0.240246,6,1977,19359836,1
1,3,15,15735,1,3,200000343,200000344,1,3,18,200015142,2,2,200574005,31205,2,2,200000343,200000344,2,2,18,200015142,2,2,15,15735,3,1,18,200015142,3,1,1420,16468,3,1,34,16507,32910628372,1,79337,1,2,RTI2I,0.767836,6,2976,12386357,1
1,3,15,15735,1,3,200000343,200000344,1,3,18,200015142,2,2,200574005,31205,2,2,200000343,200000344,2,2,18,200015142,2,2,15,15735,3,1,18,200015142,3,1,1420,16468,3,1,34,16507,4000558666552,3,79337,3,5,RTI2I,0.585933,6,1107,12386357,0
1,3,15,15735,1,3,200000343,200000344,1,3,18,200015142,2,2,200574005,31205,2,2,200000343,200000344,2,2,18,200015142,2,2,15,15735,3,1,18,200015142,3,1,1420,16468,3,1,34,16507,1005002047496951,2,79337,11,13,RTC2I,0.572300,6,3480,12386357,0
1,3,15,15735,1,3,200000343,200000344,1,3,18,200015142,2,2,200574005,31205,2,2,200000343,200000344,2,2,18,200015142,2,2,15,15735,3,1,18,200015142,3,1,1420,16468,3,1,34,16507,1005001758052105,2,79337,5,7,RTI2I,0.225999,3,1058,6567028,0
1,3,15,15735,1,3,200000343,200000344,1,3,18,200015142,2,2,200574005,31205,2,2,200000343,200000344,2,2,18,200015142,2,2,15,15735,3,1,18,200015142,3,1,1420,16468,3,1,34,16507,1005002114884610,3,79337,3,5,OLI2I,0.015500,6,1772,5285067,0
1,3,15,15735,1,3,200000343,200000344,1,3,18,200015142,2,2,200574005,31205,2,2,200000343,200000344,2,2,18,200015142,2,2,15,15735,3,1,18,200015142,3,1,1420,16468,3,1,34,16507,33047276080,1,79337,6,7,RTI2I,0.725243,6,661,7819895,0
1,3,15,15735,1,3,200000343,200000344,1,3,18,200015142,2,2,200574005,31205,2,2,200000343,200000344,2,2,18,200015142,2,2,15,15735,3,1,18,200015142,3,1,1420,16468,3,1,34,16507,32931282121,3,79337,16,17,compl,0.940000,6,10653,2229812,0
1,3,15,15735,1,3,200000343,200000344,1,3,18,200015142,2,2,200574005,31205,2,2,200000343,200000344,2,2,18,200015142,2,2,15,15735,3,1,18,200015142,3,1,1420,16468,3,1,34,16507,1005002516357348,1,79337,0,0,RTI2I,0.685448,3,3218,19359836,0
1,3,15,15735,1,3,200000343,200000344,1,3,18,200015142,2,2,200574005,31205,2,2,200000343,200000344,2,2,18,200015142,2,2,15,15735,3,1,18,200015142,3,1,1420,16468,3,1,34,16507,4001315044038,2,79337,12,13,RTC2I,0.543100,6,1539,19359836,0
1,3,15,15735,1,3,200000343,200000344,1,3,18,200015142,2,2,200574005,31205,2,2,200000343,200000344,2,2,18,200015142,2,2,15,15735,3,1,18,200015142,3,1,1420,16468,3,1,34,16507,1005001914281610,2,79337,9,10,RTC2I,0.453000,6,489,7819895,0
1,3,26,200003295,1,3,15,200001461,1,3,15,200003759,2,2,200000345,200000791,2,2,200000343,200000344,2,2,200000343,200000783,2,2,15,200003759,3,1,15,200037142,3,1,36,200000162,3,1,18,122803,1005002630348556,1,381508,12,13,RTC2I,0.461000,6,1676,7311304,0
1,3,26,200003295,1,3,15,200001461,1,3,15,200003759,2,2,200000345,200000791,2,2,200000343,200000344,2,2,200000343,200000783,2,2,15,200003759,3,1,15,200037142,3,1,36,200000162,3,1,18,122803,1005001671297053,1,381508,12,13,RTC2I,0.632500,6,1775,18610680,1
1,3,26,200003295,1,3,15,200001461,1,3,15,200003759,2,2,200000345,200000791,2,2,200000343,200000344,2,2,200000343,200000783,2,2,15,200003759,3,1,15,200037142,3,1,36,200000162,3,1,18,122803,1005001407793212,3,381508,10,14,cntyhot,5.493500,6,380,517657,0
1,3,26,200003295,1,3,15,200001461,1,3,15,200003759,2,2,200000345,200000791,2,2,200000343,200000344,2,2,200000343,200000783,2,2,15,200003759,3,1,15,200037142,3,1,36,200000162,3,1,18,122803,1005001348833292,1,381508,5,8,RTC2I,0.449600,6,267,533850,0
1,3,26,200003295,1,3,15,200001461,1,3,15,200003759,2,2,200000345,200000791,2,2,200000343,200000344,2,2,200000343,200000783,2,2,15,200003759,3,1,15,200037142,3,1,36,200000162,3,1,18,122803,1005002657633286,2,381508,6,7,RTC2I,0.142300,6,332,533850,0
1,3,26,200003295,1,3,15,200001461,1,3,15,200003759,2,2,200000345,200000791,2,2,200000343,200000344,2,2,200000343,200000783,2,2,15,200003759,3,1,15,200037142,3,1,36,200000162,3,1,18,122803,1005001345451526,3,381508,14,15,cntyhot,4.899100,6,274,56062671,0
1,3,26,200003295,1,3,15,200001461,1,3,15,200003759,2,2,200000345,200000791,2,2,200000343,200000344,2,2,200000343,200000783,2,2,15,200003759,3,1,15,200037142,3,1,36,200000162,3,1,18,122803,4000663271607,2,381508,15,17,RTC2I,0.692300,6,2003,48508707,0
1,3,26,200003295,1,3,15,200001461,1,3,15,200003759,2,2,200000345,200000791,2,2,200000343,200000344,2,2,200000343,200000783,2,2,15,200003759,3,1,15,200037142,3,1,36,200000162,3,1,18,122803,1005001808363550,3,381508,14,16,OLC2I,0.899700,6,2802,3651367,1
1,3,26,200003295,1,3,15,200001461,1,3,15,200003759,2,2,200000345,200000791,2,2,200000343,200000344,2,2,200000343,200000783,2,2,15,200003759,3,1,15,200037142,3,1,36,200000162,3,1,18,122803,4001257350186,2,381508,12,13,RTC2I,0.547600,6,435,59342304,0
1,3,26,200003295,1,3,15,200001461,1,3,15,200003759,2,2,200000345,200000791,2,2,200000343,200000344,2,2,200000343,200000783,2,2,15,200003759,3,1,15,200037142,3,1,36,200000162,3,1,18,122803,4001315044038,2,381508,12,13,RTC2I,0.543100,6,1539,19359836,0
1,3,15,200220143,1,3,200000345,127898002,1,3,200000345,200000347,2,2,36,200000142,2,2,15,200220143,2,2,26,200001419,2,2,1501,31102,3,1,6,608,3,1,200165144,127874011,3,1,39,200001051,1005001769560754,3,2942433,18,20,compl,0.936700,6,2004,9777297,0
1,3,15,200220143,1,3,200000345,127898002,1,3,200000345,200000347,2,2,36,200000142,2,2,15,200220143,2,2,26,200001419,2,2,1501,31102,3,1,6,608,3,1,200165144,127874011,3,1,39,200001051,1005001774142805,3,2942433,20,21,compl,0.894400,6,5825,3517636,0
1,3,15,200220143,1,3,200000345,127898002,1,3,200000345,200000347,2,2,36,200000142,2,2,15,200220143,2,2,26,200001419,2,2,1501,31102,3,1,6,608,3,1,200165144,127874011,3,1,39,200001051,1005001464723862,2,2942433,12,13,RTB2I,0.586600,6,551,10959473,0
1,3,15,200220143,1,3,200000345,127898002,1,3,200000345,200000347,2,2,36,200000142,2,2,15,200220143,2,2,26,200001419,2,2,1501,31102,3,1,6,608,3,1,200165144,127874011,3,1,39,200001051,1005001769612402,2,2942433,7,9,RTB2I,0.336600,6,103,8761123,0
1,3,15,200220143,1,3,200000345,127898002,1,3,200000345,200000347,2,2,36,200000142,2,2,15,200220143,2,2,26,200001419,2,2,1501,31102,3,1,6,608,3,1,200165144,127874011,3,1,39,200001051,4000184056007,2,2942433,12,13,RTC2I,0.568400,6,1211,18750822,0
1,3,15,200220143,1,3,200000345,127898002,1,3,200000345,200000347,2,2,36,200000142,2,2,15,200220143,2,2,26,200001419,2,2,1501,31102,3,1,6,608,3,1,200165144,127874011,3,1,39,200001051,1005002650413976,2,2942433,9,10,RTC2I,0.438900,6,722,2315300,0
1,3,15,200220143,1,3,200000345,127898002,1,3,200000345,200000347,2,2,36,200000142,2,2,15,200220143,2,2,26,200001419,2,2,1501,31102,3,1,6,608,3,1,200165144,127874011,3,1,39,200001051,4000755439242,1,2942433,11,13,RTC2I,0.327400,6,2883,1393668,0
1,3,15,200220143,1,3,200000345,127898002,1,3,200000345,200000347,2,2,36,200000142,2,2,15,200220143,2,2,26,200001419,2,2,1501,31102,3,1,6,608,3,1,200165144,127874011,3,1,39,200001051,1005002171726075,3,2942433,16,17,compl,0.918400,6,59044,941469,0
1,3,15,200220143,1,3,200000345,127898002,1,3,200000345,200000347,2,2,36,200000142,2,2,15,200220143,2,2,26,200001419,2,2,1501,31102,3,1,6,608,3,1,200165144,127874011,3,1,39,200001051,1005001339224692,1,2942433,5,6,OLS2I,0.250600,6,419,18750822,0
1,3,15,200220143,1,3,200000345,127898002,1,3,200000345,200000347,2,2,36,200000142,2,2,15,200220143,2,2,26,200001419,2,2,1501,31102,3,1,6,608,3,1,200165144,127874011,3,1,39,200001051,4001009376653,1,2942433,5,7,RTS2I,0.348900,6,1706,104309394,1
1,3,200000532,200000708,1,3,34,200001496,1,3,18,122803,2,2,18,122803,2,2,15,11780,2,2,15,13290,2,2,1420,14200310,3,1,18,122803,3,1,1420,190403,3,1,66,201307601,32923279927,2,2518576,6,8,OLC2I,0.506500,6,2403,3723200,0
1,3,200000532,200000708,1,3,34,200001496,1,3,18,122803,2,2,18,122803,2,2,15,11780,2,2,15,13290,2,2,1420,14200310,3,1,18,122803,3,1,1420,190403,3,1,66,201307601,1005002387318081,1,2518576,7,8,RTI2I,0.286670,6,1973,3651367,1
1,3,200000532,200000708,1,3,34,200001496,1,3,18,122803,2,2,18,122803,2,2,15,11780,2,2,15,13290,2,2,1420,14200310,3,1,18,122803,3,1,1420,190403,3,1,66,201307601,4000513264515,1,2518576,11,13,OLC2I,0.565800,6,1137,1225939,0
1,3,200000532,200000708,1,3,34,200001496,1,3,18,122803,2,2,18,122803,2,2,15,11780,2,2,15,13290,2,2,1420,14200310,3,1,18,122803,3,1,1420,190403,3,1,66,201307601,1005001713721486,2,2518576,13,14,OLC2I,0.464900,6,1404,10588943,0
1,3,200000532,200000708,1,3,34,200001496,1,3,18,122803,2,2,18,122803,2,2,15,11780,2,2,15,13290,2,2,1420,14200310,3,1,18,122803,3,1,1420,190403,3,1,66,201307601,4000082317523,3,2518576,18,19,compl,0.946100,6,5231,360664,0
1,3,200000532,200000708,1,3,34,200001496,1,3,18,122803,2,2,18,122803,2,2,15,11780,2,2,15,13290,2,2,1420,14200310,3,1,18,122803,3,1,1420,190403,3,1,66,201307601,32920361910,3,2518576,18,20,compl,0.853500,6,2238,765958,0
1,3,200000532,200000708,1,3,34,200001496,1,3,18,122803,2,2,18,122803,2,2,15,11780,2,2,15,13290,2,2,1420,14200310,3,1,18,122803,3,1,1420,190403,3,1,66,201307601,4001335801697,3,2518576,6,9,RTI2I,0.224734,6,1207,3651367,0
1,3,200000532,200000708,1,3,34,200001496,1,3,18,122803,2,2,18,122803,2,2,15,11780,2,2,15,13290,2,2,1420,14200310,3,1,18,122803,3,1,1420,190403,3,1,66,201307601,4000158469955,2,2518576,11,12,OLC2I,0.380200,6,517,3102289,0
1,3,200000532,200000708,1,3,34,200001496,1,3,18,122803,2,2,18,122803,2,2,15,11780,2,2,15,13290,2,2,1420,14200310,3,1,18,122803,3,1,1420,190403,3,1,66,201307601,4000556806048,1,2518576,4,5,RTI2I,0.382812,6,4634,872326,0
1,3,200000532,200000708,1,3,34,200001496,1,3,18,122803,2,2,18,122803,2,2,15,11780,2,2,15,13290,2,2,1420,14200310,3,1,18,122803,3,1,1420,190403,3,1,66,201307601,1005002794947347,2,2518576,3,4,RTI2I,0.377664,6,1411,3651367,0
1,3,18,15541,1,3,44,5092303,1,3,44,200003487,2,2,18,15541,2,2,18,15543,2,2,34,200000302,2,2,18,15542,3,1,18,15541,3,1,200000532,200003986,3,1,1511,200034143,1005001784933728,1,2159535,14,16,OLS2I,0.859700,6,5421,14340308,0
1,3,18,15541,1,3,44,5092303,1,3,44,200003487,2,2,18,15541,2,2,18,15543,2,2,34,200000302,2,2,18,15542,3,1,18,15541,3,1,200000532,200003986,3,1,1511,200034143,32995276389,3,2159535,8,9,RTI2I,0.158264,5,1092,42,1
1,3,18,15541,1,3,44,5092303,1,3,44,200003487,2,2,18,15541,2,2,18,15543,2,2,34,200000302,2,2,18,15542,3,1,18,15541,3,1,200000532,200003986,3,1,1511,200034143,32946430734,2,2159535,14,16,OLC2I,0.838700,6,10125,7423450,0
1,3,18,15541,1,3,44,5092303,1,3,44,200003487,2,2,18,15541,2,2,18,15543,2,2,34,200000302,2,2,18,15542,3,1,18,15541,3,1,200000532,200003986,3,1,1511,200034143,32982338666,3,2159535,18,19,cntyhot,5.581800,6,2253,15333776,0
1,3,18,15541,1,3,44,5092303,1,3,44,200003487,2,2,18,15541,2,2,18,15543,2,2,34,200000302,2,2,18,15542,3,1,18,15541,3,1,200000532,200003986,3,1,1511,200034143,32753101715,2,2159535,2,6,RTI2I,0.773991,6,940,2313053,0
1,3,18,15541,1,3,44,5092303,1,3,44,200003487,2,2,18,15541,2,2,18,15543,2,2,34,200000302,2,2,18,15542,3,1,18,15541,3,1,200000532,200003986,3,1,1511,200034143,4001248951692,1,2159535,14,15,OLS2I,0.879100,6,4397,2561642,0
1,3,18,15541,1,3,44,5092303,1,3,44,200003487,2,2,18,15541,2,2,18,15543,2,2,34,200000302,2,2,18,15542,3,1,18,15541,3,1,200000532,200003986,3,1,1511,200034143,32973325019,1,2159535,1,3,RTI2I,1.190802,6,1370,2313053,0
1,3,18,15541,1,3,44,5092303,1,3,44,200003487,2,2,18,15541,2,2,18,15543,2,2,34,200000302,2,2,18,15542,3,1,18,15541,3,1,200000532,200003986,3,1,1511,200034143,32842124684,3,2159535,6,7,RTI2I,1.146324,6,438,2313053,0
1,3,18,15541,1,3,44,5092303,1,3,44,200003487,2,2,18,15541,2,2,18,15543,2,2,34,200000302,2,2,18,15542,3,1,18,15541,3,1,200000532,200003986,3,1,1511,200034143,32889944907,2,2159535,6,8,RTS2I,0.696500,6,3879,4326706,0
1,3,18,15541,1,3,44,5092303,1,3,44,200003487,2,2,18,15541,2,2,18,15543,2,2,34,200000302,2,2,18,15542,3,1,18,15541,3,1,200000532,200003986,3,1,1511,200034143,4001297334567,2,2159535,12,13,OLC2I,0.764600,6,1319,4400526,0
1,3,15,403,1,3,322,200001002,1,3,322,200132144,2,2,322,200001004,2,2,322,200132143,2,2,322,200000998,2,2,322,200001011,3,1,39,200001051,3,1,6,608,3,1,34,16507,1005001698594804,1,3434083,10,11,RTC2I,0.556800,6,1534,4223314,0
1,3,15,403,1,3,322,200001002,1,3,322,200132144,2,2,322,200001004,2,2,322,200132143,2,2,322,200000998,2,2,322,200001011,3,1,39,200001051,3,1,6,608,3,1,34,16507,1005002171726075,3,3434083,16,17,compl,0.918400,6,59044,941469,0
1,3,15,403,1,3,322,200001002,1,3,322,200132144,2,2,322,200001004,2,2,322,200132143,2,2,322,200000998,2,2,322,200001011,3,1,39,200001051,3,1,6,608,3,1,34,16507,4001287401184,2,3434083,9,11,RTS2I,0.427100,6,1761,20026036,0
1,3,15,403,1,3,322,200001002,1,3,322,200132144,2,2,322,200001004,2,2,322,200132143,2,2,322,200000998,2,2,322,200001011,3,1,39,200001051,3,1,6,608,3,1,34,16507,4001128334346,1,3434083,14,16,RTC2I,0.760800,6,1951,23719471,0
1,3,15,403,1,3,322,200001002,1,3,322,200132144,2,2,322,200001004,2,2,322,200132143,2,2,322,200000998,2,2,322,200001011,3,1,39,200001051,3,1,6,608,3,1,34,16507,32931282121,3,3434083,16,17,compl,0.940000,6,10653,2229812,0
1,3,15,403,1,3,322,200001002,1,3,322,200132144,2,2,322,200001004,2,2,322,200132143,2,2,322,200000998,2,2,322,200001011,3,1,39,200001051,3,1,6,608,3,1,34,16507,1005001556120031,1,3434083,11,13,RTC2I,0.611200,6,1204,6870999,1
1,3,15,403,1,3,322,200001002,1,3,322,200132144,2,2,322,200001004,2,2,322,200132143,2,2,322,200000998,2,2,322,200001011,3,1,39,200001051,3,1,6,608,3,1,34,16507,1005002115367490,2,3434083,9,10,RTC2I,0.544600,6,5703,12387627,0
1,3,15,403,1,3,322,200001002,1,3,322,200132144,2,2,322,200001004,2,2,322,200132143,2,2,322,200000998,2,2,322,200001011,3,1,39,200001051,3,1,6,608,3,1,34,16507,1005001769560754,3,3434083,18,20,RTC2I,0.936700,6,2004,9777297,0
1,3,15,403,1,3,322,200001002,1,3,322,200132144,2,2,322,200001004,2,2,322,200132143,2,2,322,200000998,2,2,322,200001011,3,1,39,200001051,3,1,6,608,3,1,34,16507,1005001864097653,2,3434083,7,8,RTC2I,0.411900,6,934,2102994,0
1,3,15,403,1,3,322,200001002,1,3,322,200132144,2,2,322,200001004,2,2,322,200132143,2,2,322,200000998,2,2,322,200001011,3,1,39,200001051,3,1,6,608,3,1,34,16507,1005002102022999,2,3434083,10,12,RTC2I,0.620000,6,1451,27809370,0
1,3,18,200000968,1,3,18,200000953,1,3,200000345,200000801,2,2,200000345,200000801,2,2,15,15735,2,2,13,14191205,2,2,200000343,200003495,3,1,34,16507,3,1,6,608,3,1,66,201307601,4000828822242,2,2883029,12,14,cntyhot,5.327900,6,307,884897,0
1,3,18,200000968,1,3,18,200000953,1,3,200000345,200000801,2,2,200000345,200000801,2,2,15,15735,2,2,13,14191205,2,2,200000343,200003495,3,1,34,16507,3,1,6,608,3,1,66,201307601,1005003138076007,1,2883029,5,6,RTI2I,0.004000,5,5473,5372019,0
1,3,18,200000968,1,3,18,200000953,1,3,200000345,200000801,2,2,200000345,200000801,2,2,15,15735,2,2,13,14191205,2,2,200000343,200003495,3,1,34,16507,3,1,6,608,3,1,66,201307601,32931282121,3,2883029,16,17,compl,0.940000,6,10653,2229812,0
1,3,18,200000968,1,3,18,200000953,1,3,200000345,200000801,2,2,200000345,200000801,2,2,15,15735,2,2,13,14191205,2,2,200000343,200003495,3,1,34,16507,3,1,6,608,3,1,66,201307601,1005002868028563,2,2883029,11,12,OLC2I,0.346100,6,2443,12021096,0
1,3,18,200000968,1,3,18,200000953,1,3,200000345,200000801,2,2,200000345,200000801,2,2,15,15735,2,2,13,14191205,2,2,200000343,200003495,3,1,34,16507,3,1,6,608,3,1,66,201307601,1005003115607071,1,2883029,7,8,RTI2I,0.003000,4,5588,3165021,0
1,3,18,200000968,1,3,18,200000953,1,3,200000345,200000801,2,2,200000345,200000801,2,2,15,15735,2,2,13,14191205,2,2,200000343,200003495,3,1,34,16507,3,1,6,608,3,1,66,201307601,1005002829233909,2,2883029,9,11,RTI2I,0.465800,6,1869,15485042,0
1,3,18,200000968,1,3,18,200000953,1,3,200000345,200000801,2,2,200000345,200000801,2,2,15,15735,2,2,13,14191205,2,2,200000343,200003495,3,1,34,16507,3,1,6,608,3,1,66,201307601,1005002966299339,1,2883029,6,6,RTI2I,0.627721,6,2058,15485042,1
1,3,18,200000968,1,3,18,200000953,1,3,200000345,200000801,2,2,200000345,200000801,2,2,15,15735,2,2,13,14191205,2,2,200000343,200003495,3,1,34,16507,3,1,6,608,3,1,66,201307601,1005002171726075,3,2883029,16,17,compl,0.918400,6,59044,941469,0
1,3,18,200000968,1,3,18,200000953,1,3,200000345,200000801,2,2,200000345,200000801,2,2,15,15735,2,2,13,14191205,2,2,200000343,200003495,3,1,34,16507,3,1,6,608,3,1,66,201307601,4000082317523,3,2883029,18,19,compl,0.946100,6,5231,360664,0
1,3,18,200000968,1,3,18,200000953,1,3,200000345,200000801,2,2,200000345,200000801,2,2,15,15735,2,2,13,14191205,2,2,200000343,200003495,3,1,34,16507,3,1,6,608,3,1,66,201307601,1005002632273833,2,2883029,5,8,OLS2I,0.120900,6,125,7819895,0
